id,total_credit,gender,education,married_status,age,repay_sep,repay_aug,repay_jul,repay_jun,repay_may,repay_apr,bill_sep,bill_aug,bill_jul,bill_jun,bill_may,bill_apr,payment_sep,payment_aug,payment_jul,payment_jun,payment_may,payment_apr,payment_default
USER_28505,50000.0,female,high school,others,46.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,390.0,390.0,390.0,390.0,1200.0,1869.0,390.0,390.0,390.0,1200.0,1869.0,3610.0,0
USER_4508,30000.0,male,high school,single,42.0,payment delay for 5 months,payment delay for 4 months,payment delay for 3 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,32755.0,31973.0,30937.0,29999.0,29214.0,29846.0,0.0,0.0,6.0,1054.0,1111.0,0.0,0
USER_2217,300000.0,female,graduate school,single,36.0,Paid in full,Paid in full,Paid in full,No consumption,No consumption,No consumption,10700.0,890.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0
USER_3797,20000.0,female,university,single,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,129106.0,127610.0,107828.0,102937.0,98525.0,77711.0,4420.0,3650.0,3120.0,3200.0,2900.0,2000.0,0
USER_22794,500000.0,female,graduate school,married,34.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,250263.0,247516.0,245012.0,243417.0,233968.0,209220.0,29000.0,29000.0,30000.0,30000.0,6110.0,6200.0,0
USER_3526,140000.0,male,graduate school,single,28.0,Use of revolving credit,Paid in full,Paid in full,Use of revolving credit,Paid in full,Paid in full,3234.0,4324.0,5477.0,4490.0,1500.0,-51183.0,4340.0,5491.0,2013.0,1510.0,18.0,89898.0,1
USER_6551,50000.0,male,university,single,24.0,payment delay for 1 month,payment delay for 3 months,payment delay for 2 months,Use of revolving credit,Paid in full,Paid in full,52935.0,50946.0,22740.0,2314.0,1823.0,18839.0,0.0,0.0,0.0,1823.0,18839.0,641.0,1
USER_1919,220000.0,female,university,single,35.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,34819.0,30937.0,30348.0,23459.0,23200.0,21281.0,2006.0,2022.0,1002.0,1007.0,1000.0,1008.0,0
USER_15472,80000.0,male,high school,married,33.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,390.0,390.0,390.0,1936.0,390.0,390.0,390.0,390.0,1936.0,390.0,390.0,390.0,1
USER_9725,50000.0,male,graduate school,married,38.0,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,No consumption,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
USER_16272,110000.0,female,university,single,28.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,Paid in full,10048.0,8311.0,3404.0,407.0,1250.0,88628.0,2000.0,3000.0,410.0,1250.0,89035.0,3491.0,1
USER_18716,80000.0,female,university,married,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,42972.0,44210.0,42418.0,43410.0,44684.0,45808.0,2000.0,2100.0,2000.0,2000.0,2000.0,2000.0,0
USER_7292,150000.0,male,graduate school,married,41.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,payment delay for 2 months,113358.0,124745.0,121249.0,124237.0,132252.0,134925.0,14779.0,0.0,5000.0,10000.0,5000.0,0.0,0
USER_1483,340000.0,female,university,married,36.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,167474.0,155293.0,134467.0,129891.0,113919.0,106675.0,7106.0,4435.0,4091.0,3548.0,4535.0,4127.0,0
USER_21617,30000.0,female,university,single,24.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,1513.0,27350.0,28561.0,29684.0,32650.0,34299.0,26500.0,2048.0,2000.0,3769.0,5007.0,2007.0,0
USER_246,20000.0,female,university,single,40.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,No consumption,19816.0,20396.0,20102.0,19575.0,0.0,0.0,1601.0,2203.0,2114.0,0.0,0.0,0.0,1
USER_6538,360000.0,female,graduate school,married,40.0,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,Paid in full,16540.0,1160.0,10600.0,51571.0,28310.0,14482.0,1160.0,10646.0,51571.0,0.0,14482.0,12874.0,1
USER_22973,50000.0,female,university,single,36.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,23368.0,27050.0,27086.0,28525.0,30895.0,33003.0,4400.0,761.0,2200.0,2862.0,2770.0,2200.0,0
USER_9547,50000.0,female,graduate school,married,49.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,44767.0,45719.0,45665.0,49287.0,48290.0,50000.0,5001.0,2007.0,5003.0,303.0,3000.0,0.0,0
USER_27910,210000.0,female,graduate school,single,29.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_10440,330000.0,female,university,married,27.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_27458,10000.0,male,university,married,49.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Paid in full,No consumption,-20.0,780.0,0.0,780.0,0.0,0.0,800.0,0.0,780.0,0.0,0.0,0.0,0
USER_17197,150000.0,female,university,single,28.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,49278.0,50156.0,51849.0,54659.0,55681.0,53878.0,2000.0,2500.0,4300.0,2500.0,0.0,2800.0,0
USER_5657,330000.0,male,university,married,39.0,payment delay for 1 month,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,-208.0,208.0,125755.0,128671.0,132598.0,136229.0,416.0,125755.0,5000.0,6000.0,6000.0,10000.0,0
USER_16098,30000.0,female,university,married,42.0,payment delay for 1 month,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 4 months,payment delay for 3 months,16484.0,17709.0,17141.0,20730.0,20116.0,19512.0,1800.0,0.0,4200.0,0.0,0.0,0.0,1
USER_5042,310000.0,male,graduate school,single,28.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,272588.0,169978.0,156699.0,131276.0,118837.0,119402.0,9978.0,6699.0,11276.0,9695.0,19402.0,6270.0,0
USER_17694,20000.0,female,university,married,42.0,payment delay for 1 month,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,8395.0,8114.0,10293.0,9979.0,10329.0,10391.0,0.0,2479.0,0.0,515.0,377.0,617.0,1
USER_22309,20000.0,female,university,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,14248.0,15703.0,17140.0,18127.0,18605.0,16351.0,2000.0,2000.0,1600.0,1030.0,1000.0,1000.0,0
USER_3566,140000.0,male,graduate school,single,27.0,Paid in full,Paid in full,Paid in full,Use of revolving credit,Paid in full,Paid in full,832.0,0.0,825.0,409.0,521.0,416.0,0.0,825.0,0.0,528.0,416.0,1059.0,1
USER_19421,500000.0,female,graduate school,married,35.0,No consumption,Paid in full,Use of revolving credit,Paid in full,Paid in full,Paid in full,5799.0,36189.0,23338.0,7896.0,8970.0,215305.0,36277.0,6112.0,10014.0,9018.0,215518.0,20018.0,0
USER_15394,390000.0,female,high school,married,58.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,1186.0,15523.0,0.0,609.0,0.0,0.0,15657.0,0.0,609.0,0.0,0.0,0.0,1
USER_13321,50000.0,female,university,others,46.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,44076.0,44406.0,45320.0,38446.0,36748.0,36827.0,1810.0,2500.0,2000.0,2000.0,1465.0,2000.0,1
USER_19771,30000.0,female,high school,married,37.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,21368.0,22194.0,18098.0,14542.0,15758.0,13149.0,1500.0,1400.0,0.0,1527.0,0.0,524.0,1
USER_4335,50000.0,female,high school,married,58.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,50019.0,18458.0,19318.0,15949.0,14986.0,19401.0,1400.0,1229.0,687.0,2000.0,5000.0,1000.0,1
USER_28391,160000.0,female,university,single,39.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,163058.0,161485.0,161076.0,156478.0,122441.0,120574.0,6001.0,6401.0,6384.0,4600.0,4800.0,4400.0,1
USER_545,360000.0,female,graduate school,married,34.0,Paid in full,Use of revolving credit,Use of revolving credit,Paid in full,Use of revolving credit,Paid in full,12339.0,10138.0,23912.0,9785.0,166.0,2142.0,10000.0,13912.0,9785.0,0.0,2142.0,4230.0,0
USER_18364,170000.0,female,university,single,34.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,156526.0,160926.0,162960.0,165645.0,168386.0,129230.0,7500.0,6116.0,5600.0,5000.0,5000.0,5000.0,0
USER_22359,230000.0,female,university,married,28.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
USER_7722,360000.0,female,graduate school,married,33.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_25645,170000.0,female,graduate school,married,44.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,754.0,0.0,0.0,0.0,1903.0,0.0,0.0,0.0,0.0,1903.0,0.0,0.0,0
USER_12228,500000.0,female,university,married,38.0,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,9889.0,24911.0,71852.0,18155.0,32201.0,39668.0,24920.0,50290.0,5002.0,15001.0,17028.0,778.0,0
USER_12686,130000.0,male,university,married,52.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,82399.0,89003.0,90160.0,87817.0,89746.0,98655.0,7931.0,3500.0,0.0,3499.0,10648.0,0.0,1
USER_21174,430000.0,male,high school,single,47.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,-18.0,6390.0,8833.0,9906.0,14239.0,9562.0,6408.0,8840.0,9954.0,14285.0,9584.0,26023.0,0
USER_1210,20000.0,male,high school,married,23.0,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,3675.0,19316.0,19844.0,19844.0,20388.0,19554.0,19316.0,1261.0,651.0,803.0,747.0,155.0,0
USER_28616,100000.0,female,high school,married,35.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,91518.0,76621.0,78265.0,82808.0,83869.0,85191.0,3000.0,4000.0,8000.0,4000.0,3500.0,3600.0,1
USER_22948,270000.0,female,university,married,34.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,106600.0,109383.0,113480.0,114432.0,112124.0,114885.0,4500.0,5800.0,4300.0,5000.0,4500.0,4500.0,1
USER_14253,300000.0,male,graduate school,married,45.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,5045.0,688.0,6431.0,3645.0,2041.0,1800.0,688.0,6495.0,3681.0,2448.0,1910.0,360.0,0
USER_4174,200000.0,male,university,married,48.0,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,No consumption,205150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_23203,180000.0,female,university,married,38.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,151031.0,152510.0,151651.0,159019.0,123022.0,126075.0,7011.0,5657.0,10372.0,5000.0,5000.0,5000.0,1
USER_16600,10000.0,male,university,single,29.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,9073.0,9036.0,7385.0,7665.0,7817.0,7981.0,1120.0,1117.0,1127.0,279.0,289.0,369.0,1
USER_17463,190000.0,female,university,married,46.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,140626.0,114690.0,110884.0,111200.0,87619.0,92418.0,8000.0,5000.0,12028.0,5000.0,10418.0,5000.0,0
USER_14047,80000.0,female,high school,single,51.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,77499.0,77838.0,77790.0,80528.0,23567.0,25171.0,3000.0,3013.0,4000.0,2000.0,2000.0,2000.0,0
USER_1951,90000.0,female,graduate school,single,28.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,88345.0,90260.0,87535.0,89335.0,19715.0,4709.0,3360.0,1947.0,2000.0,10000.0,4709.0,82400.0,1
USER_4486,30000.0,male,university,single,21.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,26587.0,25917.0,17072.0,15994.0,12017.0,5614.0,1385.0,1270.0,367.0,336.0,112.0,0.0,0
USER_5339,20000.0,male,high school,single,25.0,payment delay for 2 months,payment delay for 2 months,payment delay for 4 months,payment delay for 4 months,payment delay for 4 months,payment delay for 4 months,1650.0,1650.0,1650.0,1650.0,1650.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_2584,360000.0,female,graduate school,married,33.0,payment delay for 1 month,No consumption,No consumption,Paid in full,Use of revolving credit,Use of revolving credit,-200.0,-200.0,0.0,13467.0,17800.0,0.0,0.0,200.0,13467.0,5300.0,0.0,0.0,0
USER_18130,270000.0,male,university,married,40.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,42598.0,44610.0,46666.0,48685.0,49574.0,50622.0,3036.0,3092.0,3111.0,2000.0,2000.0,2000.0,0
USER_1437,80000.0,female,graduate school,single,29.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,81337.0,80290.0,82215.0,80422.0,78284.0,77270.0,2842.0,20412.0,0.0,3000.0,3000.0,3000.0,1
USER_4088,150000.0,male,university,single,34.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,135587.0,138473.0,141297.0,144605.0,148420.0,150500.0,4000.0,4000.0,4500.0,5000.0,3500.0,0.0,0
USER_538,120000.0,male,university,married,44.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,92007.0,87939.0,82094.0,59105.0,53442.0,46775.0,5417.0,2847.0,2066.0,1919.0,2200.0,0.0,0
USER_15464,490000.0,male,graduate school,single,35.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,156021.0,155635.0,156094.0,159376.0,158235.0,163963.0,8030.0,9071.0,18944.0,10000.0,8030.0,6059.0,1
USER_27024,10000.0,male,high school,single,41.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,4520.0,3483.0,6862.0,8727.0,8148.0,8640.0,2000.0,4946.0,2000.0,1000.0,1000.0,1000.0,0
USER_21919,70000.0,female,university,married,24.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,8193.0,7569.0,8127.0,8838.0,8736.0,10753.0,1122.0,2127.0,2000.0,1736.0,2753.0,2177.0,1
USER_19352,120000.0,female,university,married,40.0,payment delay for 1 month,payment delay for 2 months,payment delay for 3 months,payment delay for 2 months,payment delay for 3 months,payment delay for 2 months,57816.0,62139.0,60584.0,63871.0,62251.0,63443.0,5900.0,0.0,4900.0,0.0,2500.0,2500.0,1
USER_2286,180000.0,male,graduate school,married,37.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,121915.0,116093.0,99267.0,74324.0,47642.0,37957.0,7416.0,7038.0,7000.0,6000.0,5000.0,5000.0,0
